,given20_estimated7,given17_estimated8,given3_estimated2,given13_estimated31,given16_estimated3,given11_estimated0,given21_estimated3,given0_estimated28,given26_estimated24,given11_estimated2
917,2.1948946,2.7051299,2.1208053,1.5152844,2.370153,3.0051045,1.5333126,1.5633487,1.6700249,2.0088632
918,2.2308552,2.7062593,2.1546915,1.4676027,2.4318476,3.023688,1.5130458,1.5371835,1.5833184,2.0479198
919,2.172807,2.7053564,2.1414015,1.4613689,2.3771567,3.007554,1.5423025,1.5754852,1.6253663,2.0437632
920,2.2190895,2.7063348,2.2020323,1.585665,2.409847,3.0006678,1.5312766,1.5344609,1.612103,2.02978
921,2.1573806,2.7092848,2.116366,1.5438645,2.32804,3.0389194,1.5109334,1.5154797,1.5552553,2.0760489
922,2.2664297,2.707054,2.1103122,1.5631647,2.4164999,2.9880183,1.4670765,1.5502535,1.6469749,1.9631658
923,2.2164116,2.706775,2.0886176,1.4839537,2.3905685,3.011876,1.4531418,1.5286075,1.6582081,2.0503368
924,2.1847172,2.7061975,2.155798,1.4964898,2.3918576,3.0171463,1.5076524,1.4921272,1.6685841,2.0603404
925,2.1780012,2.708167,2.1542318,1.5226899,2.4471211,3.023232,1.4879818,1.4964287,1.5774286,2.0934489
926,2.2089193,2.7104142,2.1226747,1.5435538,2.3528936,2.9962947,1.5055052,1.5211992,1.6370969,2.0137746
927,2.2043235,2.706686,2.1794627,1.5266796,2.395124,3.018223,1.5330508,1.539639,1.639931,2.047754
928,2.2764542,2.7063296,2.155245,1.4921404,2.450356,2.9694633,1.4928225,1.5049591,1.6276867,1.9608476
929,2.210666,2.70695,2.157517,1.5160992,2.3665078,2.9995384,1.4934473,1.525246,1.6701553,2.014982
930,2.2551897,2.7117028,2.1372466,1.4421557,2.3267813,3.0147214,1.5075963,1.5138127,1.622919,2.0710404
931,2.206237,2.7083333,2.2202377,1.5352448,2.489434,3.0518496,1.4975903,1.5027372,1.5715004,2.0850825
932,2.2265034,2.7118452,2.1898944,1.4704952,2.4249103,2.9775023,1.5525631,1.5531977,1.6215917,1.9954764
933,2.2514975,2.7083304,2.169918,1.521286,2.3637595,3.0362718,1.4825479,1.4881847,1.6515642,2.1015165
934,2.2148864,2.707816,2.1344779,1.4682255,2.4496427,3.007693,1.4892329,1.528385,1.6464076,2.053158
935,2.232723,2.709907,2.1521342,1.526355,2.3260274,2.9834871,1.4513226,1.5200535,1.6605749,2.0512185
936,2.241685,2.7066095,2.14326,1.5209665,2.357813,2.9851773,1.4572797,1.5042926,1.6264248,2.0026097
937,2.2366087,2.708547,2.1501122,1.5167141,2.3661296,3.0068235,1.5093534,1.4812764,1.5965061,2.0458715
938,2.2323334,2.7062576,2.1920342,1.5282927,2.4466393,3.0000498,1.4978008,1.5001304,1.620605,2.0540588
939,2.1937912,2.709127,2.146214,1.4934247,2.3830483,3.0224593,1.4910086,1.4919896,1.5609707,2.072874
940,2.240426,2.7083745,2.1452558,1.5360333,2.4596546,3.0050888,1.4274722,1.521237,1.6152831,2.0499291
941,2.2091084,2.7088804,2.1107597,1.491495,2.4181209,3.009297,1.4692767,1.5221614,1.5814966,2.0517519
942,2.2405128,2.7073295,2.0929697,1.5365154,2.299714,3.0054822,1.4764876,1.4972425,1.5709482,2.0087397
943,2.2559638,2.7085042,2.1737373,1.5307243,2.3809893,2.9919143,1.4936801,1.5070971,1.5840786,2.019275
944,2.2304835,2.7090704,2.129888,1.5327756,2.3290467,3.0036,1.4990325,1.5198917,1.6371922,2.0279605
945,2.2039495,2.7090087,2.0875027,1.5061839,2.3880484,2.977793,1.5024005,1.46223,1.6265601,2.036376
946,2.250454,2.7116609,2.0982957,1.5584637,2.3877172,2.9923732,1.4624833,1.575399,1.6520047,1.9736174
947,2.248364,2.7084432,2.147449,1.513501,2.4190552,3.0159373,1.4825377,1.5200381,1.6207651,2.070086
948,2.2504904,2.709699,2.139922,1.5498136,2.3951147,3.011912,1.4136305,1.4926473,1.6486943,2.0433898
949,2.1808796,2.707529,2.1479952,1.5082903,2.346855,3.0545332,1.4884027,1.5206535,1.6433791,2.1078982
950,2.2077937,2.7099087,2.1706264,1.4982677,2.386847,3.031823,1.5460079,1.5268642,1.5853791,2.0344367
951,2.1645176,2.7094338,2.1765864,1.4743326,2.4026995,3.026256,1.5044456,1.512514,1.6574942,2.0915594
952,2.1845646,2.7045043,2.1120913,1.4528197,2.3927553,2.9957676,1.4425015,1.4961884,1.6617274,2.0349321
953,2.2582014,2.7075055,2.1610065,1.5155607,2.3896382,2.9756784,1.4968591,1.4743294,1.6187782,1.9721932
954,2.2637448,2.7098324,2.1207716,1.5221695,2.3686974,2.98523,1.4623322,1.4989209,1.6111684,2.0430484
955,2.2115605,2.7120032,2.172718,1.5140816,2.3869977,2.9985445,1.4824188,1.5430737,1.6128188,2.018616
956,2.2113307,2.7082694,2.1441252,1.5755124,2.4405563,3.027941,1.5145556,1.4582264,1.6191659,2.080963
957,2.1925178,2.705423,2.1199465,1.5156252,2.3677752,3.0045564,1.5328479,1.5528004,1.6687723,2.0089014
958,2.2300625,2.7067099,2.1528149,1.467163,2.4296842,3.0231977,1.513722,1.5224897,1.5825392,2.047481
959,2.1712801,2.7057602,2.1395686,1.4613202,2.375376,3.006969,1.5394017,1.5712534,1.6250397,2.0421202
960,2.2172549,2.7067034,2.1999176,1.585739,2.4071789,2.9999385,1.5295945,1.5290916,1.6119264,2.0290594
961,2.1559954,2.7095103,2.115749,1.5436729,2.3263855,3.038393,1.5126259,1.515348,1.5549691,2.0750704
962,2.2647583,2.7072585,2.1094224,1.5636905,2.4135644,2.987588,1.4662123,1.5460067,1.6464317,1.9627438
963,2.2148266,2.7069225,2.0872357,1.4837415,2.3886955,3.0111806,1.4519224,1.5305775,1.657912,2.0493653
964,2.182667,2.706768,2.153974,1.4965404,2.3904574,3.0169415,1.5091002,1.4937156,1.6683106,2.0595932
965,2.175787,2.7075107,2.1530988,1.5223511,2.443962,3.0224493,1.4893973,1.4946729,1.576697,2.0921862
966,2.2077646,2.7097373,2.1212068,1.5434439,2.350558,2.9958801,1.503851,1.5216285,1.6366937,2.0125415
967,2.201957,2.7066507,2.1772895,1.5257727,2.3936427,3.017523,1.530819,1.5274441,1.6393743,2.0465903
968,2.2740967,2.7062888,2.154097,1.4931868,2.4486196,2.9688742,1.4906616,1.4960335,1.6276293,1.961085
969,2.2088215,2.7065802,2.156139,1.5158713,2.3644128,2.9989429,1.4898461,1.5076488,1.6695199,2.0137258
970,2.2527525,2.711798,2.1363478,1.4422603,2.3251467,3.014675,1.5061376,1.5151469,1.6222334,2.069693
971,2.2042847,2.7086663,2.2182908,1.5347986,2.4869244,3.051871,1.4970164,1.4977928,1.5706794,2.0833776
972,2.225399,2.7105734,2.1867464,1.46996,2.423133,2.9771307,1.5552796,1.5504441,1.621286,1.9945253
973,2.2495077,2.7084827,2.1694264,1.5212969,2.3623414,3.0362694,1.4799851,1.4850147,1.6512343,2.1001146
974,2.2128296,2.7079248,2.1326869,1.4686637,2.4469686,3.0072353,1.4910737,1.5228765,1.6460203,2.051648
975,2.2312467,2.7095149,2.1515892,1.5265696,2.3253908,2.983065,1.4495134,1.5212634,1.6602291,2.0503447
976,2.2394443,2.7068434,2.1423235,1.5210868,2.3563998,2.984896,1.4585775,1.5015956,1.625975,2.0018246
977,2.2346103,2.7088766,2.1485624,1.5165619,2.3654845,3.00624,1.5089756,1.4795699,1.5958909,2.045162
978,2.2297058,2.706458,2.1902642,1.5281435,2.4441607,2.999861,1.4980226,1.499757,1.6199682,2.053733
979,2.1919746,2.7090816,2.145301,1.4936684,2.3808255,3.0219965,1.490191,1.4906335,1.5606402,2.0723586
980,2.2397277,2.7087421,2.143568,1.536118,2.4572432,3.004638,1.425655,1.5181767,1.6148623,2.0490017
981,2.2074573,2.7091057,2.1083426,1.4912298,2.4165726,3.0086298,1.4691039,1.5215256,1.5809331,2.0502098
982,2.2380342,2.707475,2.0925293,1.5362071,2.2976913,3.004972,1.4773467,1.4997422,1.5704974,2.0080914
983,2.2536228,2.7087176,2.173178,1.5304778,2.378052,2.9915059,1.4930567,1.5006732,1.5835414,2.0182505
984,2.2285829,2.7087562,2.1287568,1.5327288,2.3265486,3.0032578,1.5002273,1.5236216,1.6367377,2.0264254
985,2.2018225,2.7090433,2.086711,1.5061526,2.3856509,2.9772224,1.5042443,1.4521757,1.626163,2.0356429
986,2.2478642,2.712061,2.096161,1.5588492,2.386161,2.992489,1.4612719,1.5808915,1.6512588,1.9728856
987,2.246297,2.7086387,2.146482,1.5134927,2.4179852,3.0155993,1.4827627,1.5193083,1.6206553,2.0690582
988,2.2480037,2.710008,2.1384714,1.5496776,2.3933456,3.0115268,1.4141968,1.4901599,1.6480955,2.042505
989,2.1788588,2.7079873,2.1471446,1.5083065,2.3452272,3.0544312,1.4872915,1.5181807,1.6430061,2.1080441
990,2.205737,2.7102184,2.1696525,1.4981291,2.385358,3.031346,1.5468975,1.5233879,1.58463,2.0337136
991,2.1623113,2.7097425,2.1752946,1.4746957,2.4014735,3.0257897,1.5040596,1.5102911,1.6566161,2.0901823
992,2.1821997,2.7048965,2.1115074,1.4526151,2.3902678,2.9954321,1.4427925,1.4901544,1.6614547,2.033626
993,2.2563488,2.7077541,2.1593454,1.5156277,2.3879423,2.9756327,1.4942819,1.4723885,1.6186885,1.9715261
994,2.261443,2.7101238,2.1198595,1.5221752,2.367138,2.9850795,1.4631684,1.4897019,1.6108046,2.0419204
995,2.209455,2.712311,2.1720366,1.5140157,2.384913,2.9981902,1.4842838,1.5318644,1.6121932,2.0178814
996,2.210013,2.7085953,2.1435626,1.5755557,2.438489,3.027514,1.5136385,1.4560609,1.6185588,2.0799353
997,2.1904573,2.7057033,2.118804,1.5155773,2.3651707,3.0042503,1.5328094,1.5475539,1.6679289,2.0080075
998,2.228886,2.706932,2.1510687,1.4668849,2.427525,3.022895,1.5141175,1.5119271,1.5819241,2.0463655
999,2.1696203,2.7059743,2.1373158,1.4613063,2.3734179,3.0066164,1.5370798,1.5719936,1.6247244,2.0409193
